PC4,City,hh_size,cars_per_hh,perc_public_parking,perc_paid_public_parking,perc_pop_25to45yr,perc_high_inc_hh,address_density,has_pt_1km
6276,Gulpen-Wittem,2.2,1.6234614881968,0.97485493230174,0,0.32258064516129,22,27,1
6277,Gulpen-Wittem,2.1,1.32671931824363,0.938358351964228,0,0.342105263157894,22.2,66,1
6278,Gulpen-Wittem,1.9,1.67228724182239,0.913907284768211,0,0.337779551312329,22,31,1
6281,Gulpen-Wittem,2.1,1.39695877776135,0.909677419354838,0,0.314868804664723,20,199,1
6285,Gulpen-Wittem,2.1,1.29269918242621,0.92236727589208,0,0.297560975609756,25.4,110,0
6286,Gulpen-Wittem,2.1,1.30532690232107,0.871593062235825,0,0.309278350515463,18.6,124,1
6287,Gulpen-Wittem,2.2,1.39124049630625,0.867223184753504,0,0.307926829268292,25.1,187,1
6289,Gulpen-Wittem,1.9,1.46377378457753,0.951754385964912,0,0.320778658083684,22,23,1
6291,Vaals,1.7,0.814755209013136,0.878129624149156,0.108480430158697,0.289456869009584,9.7,1288,1
6294,Vaals,2.2,1.34409123385458,0.955473652754258,0,0.297872340425531,17.3,172,0
6295,Vaals,2,1.21235571049691,0.86855241264559,0,0.301136363636363,15.3,121,1
6301,Valkenburg aan de Geul,1.9,0.97217956784927,0.828334559447682,0.0805465414175918,0.292001893043066,15.9,831,1
6305,Valkenburg aan de Geul,2,1.29646665759685,0.865111346765641,0,0.314487632508833,19.5,273,1
6307,Eijsden-Margraten,2.2,1.38724794905853,0.827814569536423,0,0.323076923076923,22.5,55,1
6311,Voerendaal,2.4,1.2890090462423,0.793610547667342,0,0.288343558282208,24.2,243,1
6312,Voerendaal,2.1,1.29945604198196,0.872307692307692,0,0.333333333333333,22,192,1
6321,Gulpen-Wittem,2.1,1.35357882726683,0.892546437808605,0,0.300829875518672,17.6,289,1
6325,Valkenburg aan de Geul,2.2,1.10043650394017,0.793488638533511,0,0.295005807200929,24.5,373,1
6333,Beekdaelen,2.3,1.45688782399007,0.842369020501138,0,0.304897314375987,29.9,279,1
6336,Beekdaelen,2.2,1.35550604834249,0.787549289042896,0,0.286082474226804,21.4,420,1
6341,Valkenburg aan de Geul,2.3,1.36376623000007,0.8698224852071,0,0.364381481332847,22,171,0
6342,Valkenburg aan de Geul,2,1.53775999942506,0.952941176470588,0,0.349292316580011,22,233,1
6343,Voerendaal,2.2,1.38981895724342,0.824859974149073,0,0.293577981651376,24.8,307,1
6351,Simpelveld,2.1,1.27660120717176,0.823038533911478,0,0.302908726178535,15.6,686,1
6353,Simpelveld,2.3,1.71665252607737,0.954128440366972,0,0.299393414211438,22,43,1
6361,Beekdaelen,2,1.33484852712954,0.764799212167633,0,0.283385093167701,14.1,720,1
6363,Beekdaelen,2.2,1.44079944934896,0.864643709512444,0,0.288819875776397,21.2,436,1
6365,Beekdaelen,2.1,1.28671909914099,0.83218781373079,0,0.289667896678966,19.3,321,1
6367,Voerendaal,2.2,1.26829949057381,0.851816185817187,0,0.276752767527675,20.6,673,0
6369,Simpelveld,2,1.10590039381115,0.844650328750747,0,0.280382775119617,14.7,679,1
6371,Landgraaf,2,1.0859237195158,0.681925319439275,0,0.286396181384248,12.6,1555,1
6372,Landgraaf,2.1,0.93904623542156,0.665039899755985,0,0.277066929133858,11.5,1568,1
6373,Landgraaf,2,1.13295351947446,0.66602281089036,0,0.291002277904328,12.7,1516,1
6374,Landgraaf,2.1,1.23905937822658,0.72300289791678,0,0.299242424242424,14,1270,1
6411,Heerlen,1.5,1.22378496758497,0.467147435897435,0.578439230819143,0.234965902045877,6.6,2625,1
6412,Heerlen,1.9,1.02910731647048,0.487122557726465,0.0449253665660614,0.297658862876254,6.7,1952,1
6413,Heerlen,1.9,0.999775260658631,0.728699715266116,0,0.29427549194991,5.9,1731,1
6414,Heerlen,2,0.955171996093889,0.814629911004992,0,0.306825712392312,5.2,1475,1
6415,Heerlen,1.9,0.924001287828339,0.766937269372693,0,0.284496124031007,6.4,1847,1
6416,Heerlen,2,0.859777358084858,0.71601144431493,0.00414306674363696,0.266666666666666,15.9,1829,1
6417,Heerlen,1.7,0.952786878911688,0.738149628783552,0.0300773694390715,0.26083707025411,13.7,1928,1
6418,Heerlen,1.9,1.02618041521726,0.729006490264603,0,0.271572260455267,11.5,1752,1
6419,Heerlen,1.9,1.22378496758497,0.638294043548677,0.0176184942783844,0.257793764988009,17,1081,1
6421,Heerlen,1.8,2.1830434724472,0.909090909090909,0,0.588623161704343,22,1531,1
6422,Heerlen,2.4,2.46466380698342,0.599427168576104,0,0.4,22,146,1
6431,Heerlen,1.8,1.05220609544654,0.711364330043748,0,0.275126903553299,7,2217,1
6432,Heerlen,1.9,1.05270118313947,0.628716105847762,0,0.292035398230088,8.9,1588,1
6433,Heerlen,2.1,1.22378496758497,0.72463768115942,0,0.299599198396793,8.2,1239,1
6436,Beekdaelen,2.2,1.2792279555569,0.781968911917098,0,0.271186440677966,19.9,830,1
6438,Beekdaelen,2.2,1.32679108692798,0.713934426229508,0,0.277254374158815,22.3,548,1
6439,Beekdaelen,2.2,1.43851717219293,0.852266805627931,0,0.315068493150684,26.4,181,1
6441,Brunssum,1.8,1.01932658256027,0.744484135322546,0,0.272849462365591,6.9,1847,1
6442,Brunssum,2.2,1.22378496758497,0.730062356416147,0,0.277358490566037,8.7,1329,1
6443,Brunssum,1.9,0.990248404368359,0.600275452908147,0,0.280701754385964,8,1677,1
6444,Brunssum,2.1,1.30332456607341,0.591547214422934,0,0.30591054313099,13.2,1893,1
6445,Brunssum,2.1,1.20696416353869,0.638026905829596,0,0.339382940108892,12.6,1208,0
6446,Brunssum,2.1,1.17503135253858,0.682992327365728,0,0.291750503018108,16,1478,1
6447,Beekdaelen,2.3,1.51818468552594,0.882417582417582,0,0.307210031347962,21.2,281,1
6451,Beekdaelen,2.1,1.43705130889474,0.78211675177731,0,0.294117647058823,14.4,644,1
6454,Beekdaelen,2.2,1.43371260561477,0.917935965184954,0,0.319444444444444,15.4,151,1
6456,Beekdaelen,2.3,1.49092923301502,0.888384512683578,0,0.302325581395348,25.4,153,1
6461,Kerkrade,1.8,0.908285151427207,0.786924939467312,0.109086936117247,0.264034546576187,9,2442,1
6462,Kerkrade,1.9,0.956834049873574,0.809840024147298,0,0.299295774647887,7,2031,1
6463,Kerkrade,1.8,0.854740251946948,0.866517675741568,0,0.287567567567567,6.1,1939,1
6464,Kerkrade,2,1.24806685666023,0.760968229954614,0,0.304195804195804,11.9,1157,1
6465,Kerkrade,2,1.13611390763709,0.855120049250974,0,0.283582089552238,5.9,925,1
6466,Kerkrade,1.9,1.00454493183003,0.744834710743801,0.00242686920631477,0.300839251129761,7.5,1561,1
6467,Kerkrade,2.1,1.23380803613464,0.629271783861155,0,0.277319587628866,12.3,1793,1
6468,Kerkrade,2.1,1.34216434149033,0.616187384044526,0.00338727888596161,0.377358490566037,22.6,837,0
6469,Kerkrade,2,1.29292314504413,0.827522935779816,0,0.313559322033898,4.9,714,1
6471,Kerkrade,2,1.15254337443097,0.721517603323857,0,0.295811518324607,10.5,1051,1
6511,Nijmegen,1.3,0.347590165941643,0.451725644386194,0.919902442347941,0.14228187919463,6.6,3879,1
6512,Nijmegen,1.3,0.379734968182982,0.840124175397749,1,0.166810717372515,9.4,4386,1
6515,Nijmegen,2.8,1.17058316949152,0.74609425435765,0,0.236778262979136,39.8,1014,1
6521,Nijmegen,1.5,0.472609407189276,0.778277827782778,0.839614840812366,0.202623906705539,17.3,3701,1
6522,Nijmegen,1.6,0.690152279648408,0.782265342960288,0.480963368906835,0.205970149253731,24.2,2513,1
6523,Nijmegen,1.7,0.679113399938423,0.782546901648664,0,0.262406947890818,18.5,2163,1
6524,Nijmegen,1.4,0.438284932649309,0.696168854203618,0.706379026294965,0.162387676508344,19.1,3908,1
6525,Nijmegen,1.5,0.465874777779421,0.641430216022211,0.0844048593742111,0.175,20.4,1517,1
6531,Nijmegen,1.9,0.678158939652896,0.638664082981876,0.00731636544858418,0.242597898758357,21.8,3179,1
6532,Nijmegen,1.8,0.586277020847236,0.65115158523658,0.0128755364806866,0.245671887881286,15.8,2312,1
6533,Nijmegen,1.8,0.731439890012237,0.693502574116811,0.0348757363999336,0.267841409691629,14.3,2254,1
6534,Nijmegen,1.4,0.383758875390298,0.607699154428126,0,0.193050193050193,9.1,2123,1
6535,Nijmegen,1.8,0.678273041214177,0.839584106943928,0,0.246217331499312,4.6,2044,1
6536,Nijmegen,2,1.0018402676285,0.702127659574468,0,0.232193732193732,17.9,1539,1
6537,Nijmegen,2,0.902601969836831,0.771865529635633,0,0.256423432682425,7.3,1981,1
6538,Nijmegen,1.9,0.838969073129705,0.691522449956136,0.168089032406873,0.245182012847965,6.5,2259,1
6541,Nijmegen,1.7,0.665179080276383,0.586454786227771,0.134023226720439,0.222645099904852,14.5,2842,1
6542,Nijmegen,1.8,0.650815151224138,0.732937116564417,0,0.222818791946308,13.7,3539,1
6543,Nijmegen,1.7,0.65114505592488,0.750475354687728,0,0.220930232558139,13.9,2437,1
6544,Nijmegen,1.9,0.69962561948812,0.820214252445272,0,0.248413417951042,7.5,2167,1
6545,Nijmegen,2.1,1.22378496758497,0.608326253186066,0,0.25953488372093,13.6,1965,1
6546,Nijmegen,2.2,1.20950230887575,0.731408280852204,0,0.294182217343578,14.8,1295,1
6551,Beuningen,2.3,1.26348569499217,0.79447776111944,0,0.283203125,20.7,404,0
6561,Berg en Dal,2,0.924258212416935,0.862411069773513,0,0.265601217656012,16.9,808,1
6562,Berg en Dal,2.2,1.16548504859298,0.829502449906385,0,0.298063297118564,18.3,873,1
6564,Berg en Dal,2.3,0.930994196927459,0.876789366053169,0,0.323529411764705,51.7,540,1
6566,Berg en Dal,2.2,1.53316269994021,0.79565148889239,0,0.317909168808911,16.8,644,1
6571,Berg en Dal,2,1.05906882874818,0.848188309970907,0,0.2825,25.5,471,1
6572,Berg en Dal,1.5,0.934271535794371,0.976513098464318,0,0.272727272727272,15,484,1
6573,Berg en Dal,2,1.22378496758497,0.832501781895937,0,0.284530386740331,22.4,631,1
6574,Berg en Dal,1.7,0.827985530596257,0.936790923824959,0,0.306122448979591,21,698,1
6575,Berg en Dal,2.2,1.42752198528051,0.988843813387423,0,0.359097127222982,22,75,1
6576,Berg en Dal,2.2,1.0552922224826,0.911544363209675,0,0.287671232876712,20.5,287,0
6577,Berg en Dal,2.5,1.22200022606989,0.976175144880875,0,0.333333333333333,22,73,1
6578,Berg en Dal,2.1,1.15466725733039,0.893468737554759,0,0.316091954022988,17,247,1
6579,Berg en Dal,2,1.22484903310035,0.878022568511552,0,0.375,22.6,74,1
6581,Heumen,2.2,1.09730085126604,0.78839448347645,0,0.299867899603698,25.4,1058,1
6582,Heumen,2.4,1.26324488424537,0.893688639551192,0,0.3,27.2,296,1
6584,Mook en Middelaar,2.2,1.2091140194468,0.801159342140738,0,0.296246648793565,30.8,590,1
6585,Mook en Middelaar,2,1.18296038282777,0.775421830670449,0,0.315132605304212,21.2,422,1
6586,Mook en Middelaar,2.1,1.53015935824308,0.966448445171849,0,0.36231884057971,33.8,90,1
6587,Mook en Middelaar,2.3,1.51009021027629,0.915145985401459,0,0.354285714285714,29,129,1
6591,Gennep,2.1,1.09053028091388,0.847739396136516,0,0.271745002701242,15.2,991,1
6595,Gennep,2.4,1.39551724378299,0.933327492553005,0,0.30188679245283,26.7,539,0
6596,Gennep,2.3,1.41431903753117,0.823109982418441,0,0.307826086956521,25.6,288,1
6598,Gennep,2,0.949523416952155,0.795042289483483,0,0.308467741935483,20.1,271,1
6599,Gennep,2.2,1.63411058915998,0.932356742783283,0,0.339743589743589,25.6,81,0
6601,Wijchen,2.2,0.96614116546042,0.814322128405289,0,0.263481551561021,14.1,1731,1
6602,Wijchen,2,1.06001446589711,0.801517644907661,0,0.253799392097264,20.5,1925,1
6603,Wijchen,2.4,1.33381145112421,0.829877015183755,0,0.28515625,29,550,1
6604,Wijchen,2.5,1.43588324694743,0.759576670884619,0,0.340937896070975,35,669,1
6605,Wijchen,2.3,1.21148402076358,0.761171156638167,0,0.314971751412429,22,1334,1
6606,Wijchen,2.5,1.45020257948016,0.931498713126113,0,0.290697674418604,26.5,97,0
6611,Heumen,2.3,1.32730639902934,0.904834044897397,0,0.288354898336414,26.9,264,1
6612,Heumen,2.4,1.39086524713341,0.918179557324048,0,0.310975609756097,31.3,110,1
6613,Wijchen,2.6,1.71913800738466,0.944431895188615,0,0.346938775510204,39.1,112,1
6615,Wijchen,2.1,1.40698411365823,0.984312682797128,0,0.407407407407407,22,174,1
6616,Wijchen,2.4,1.63913749867236,0.924800311708552,0,0.326424870466321,28,123,1
6617,Wijchen,2.4,1.42701414218439,0.85401877719258,0,0.322033898305084,30.1,179,1
6621,West Maas en Waal,2.3,1.38569971726959,0.896010505252626,0,0.30801687763713,22.4,312,1
6624,Maasdriel,2.2,1.13942771026062,0.88509912598593,0,0.333333333333333,19.2,173,1
6626,West Maas en Waal,2.3,1.48077770867752,0.939704939063502,0,0.341107871720116,26,142,1
6627,West Maas en Waal,2.2,1.41023742966346,0.935529081990189,0,0.330985915492957,24,150,0
6628,West Maas en Waal,2.4,1.36421746727437,0.957485760781122,0,0.325581395348837,31.2,58,1
6629,West Maas en Waal,2.2,1.38206651539491,0.95395924684034,0,0.345238095238095,25.6,89,1
6631,Druten,2.4,1.23798610707071,0.89287206484499,0,0.328220858895705,29.5,146,0
6634,Wijchen,2.4,1.64586171609768,0.956529209621993,0,0.34074074074074,26.4,91,1
6641,Beuningen,2.1,1.03806973587899,0.807084075998331,0,0.290197597830298,18.2,1431,1
6642,Beuningen,2.5,1.41637964684861,0.702153110047846,0,0.348837209302325,42.4,1004,1
6644,Beuningen,2.4,1.59790184555113,0.892938192497663,0,0.249169435215946,25.1,507,0
6645,Beuningen,2.3,1.23624236356533,0.935378893537889,0,0.292134831460674,23.4,232,1
6651,Druten,2.2,1.22378496758497,0.768443211175964,0,0.284651162790697,17.4,1065,1
6652,Druten,2.7,1.24088691737561,0.606576980568011,0,0.339130434782608,36.3,980,1
6653,Druten,2.2,1.11723635119511,0.83024,0,0.284210526315789,17.3,263,1
6654,Druten,2.4,1.0099675882569,0.912298515039979,0,0.321533923303834,26.8,250,1
6655,Druten,2.4,1.19014737217975,0.890036654448517,0,0.32824427480916,28.3,691,0
6657,West Maas en Waal,2.4,1.45029797348084,0.858845396894817,0,0.316964285714285,25,276,1
6658,West Maas en Waal,2.2,1.18200584640436,0.805846822904083,0,0.274215552523874,19.4,780,1
6659,West Maas en Waal,2.3,1.26137010865225,0.898942316238556,0,0.297297297297297,24.3,256,1
6661,Overbetuwe,2.3,1.09981496299832,0.830503967022738,0,0.278198485452371,25.3,1300,1
6662,Overbetuwe,2.4,1.34165900051714,0.733982359793642,0,0.300804828973843,26.7,1092,1
6663,Nijmegen,2.5,0.983026217970401,0.839149955103262,0,0.214457831325301,31.4,1283,1
6665,Overbetuwe,2.5,1.36758724803927,0.840992469588723,0,0.284246575342465,25.7,487,1
6666,Overbetuwe,2.4,1.39507791474396,0.818228896944588,0,0.303960396039604,23.6,558,1
6668,Overbetuwe,2.6,1.22378496758497,0.939078989446754,0,0.317406143344709,27.3,129,1
6669,Neder-Betuwe,2.5,1.34836574264047,0.897652905574964,0,0.267391304347826,21.5,404,1
6671,Overbetuwe,2.2,1.37337779865643,0.779746345241553,0,0.266985645933014,20.4,655,1
6672,Overbetuwe,2.1,1.03572845968965,0.986068111455108,0,0.314285714285714,22,247,0
6673,Overbetuwe,2.4,1.49775676870479,0.827673309009261,0,0.28023598820059,23.4,442,1
6674,Overbetuwe,2.4,1.49825883105343,0.912405105530991,0,0.294670846394984,26.2,424,1
6675,Overbetuwe,2.4,1.54314473766264,0.909656628514279,0,0.303703703703703,26.7,252,1
6676,Overbetuwe,2.1,1.70270373174604,0.779582366589327,0,0.363372093023255,22,15,0
6677,Overbetuwe,2.3,1.54439339357547,0.976670870113493,0,0.360824742268041,29.4,58,0
6678,Overbetuwe,2.2,1.22378496758497,0.719422838462405,0,0.305970149253731,23.7,537,1
6681,Lingewaard,2.3,1.13841327497457,0.793605246976839,0,0.30342577487765,25.2,957,1
6684,Lingewaard,2.9,1.61176165246719,0.987737843551797,0,0.296296296296296,22,193,1
6685,Lingewaard,2.5,1.40494767551591,0.836071837982422,0,0.318840579710144,23.5,372,1
6686,Lingewaard,2.3,1.27436142835655,0.878596563858414,0,0.319494584837545,25.1,296,1
6687,Lingewaard,2.5,1.49487007573915,0.881756433559743,0,0.298456260720411,26.1,302,1
6691,Lingewaard,2.3,1.13808865347868,0.859089766155393,0,0.287745429925524,20.3,682,1
6701,Wageningen,1.3,0.330690675218576,0.809263596148842,0.371685410882072,0.130695443645083,13.5,2459,1
6702,Wageningen,1.4,0.529452265993099,0.848846787479406,0.0972776669205137,0.159010600706713,6.6,1875,1
6703,Wageningen,1.7,0.714000258513249,0.765871229176046,0.0357142857142857,0.254355400696864,29.2,1526,1
6704,Wageningen,2.1,1.15062176323055,0.944249512670565,0,0.216748768472906,39.7,567,0
6705,Wageningen,2.3,1.59979157352376,0.972614107883817,0,0.329931972789115,57.4,292,0
6706,Wageningen,1.6,0.578388785181459,0.711014607185156,0,0.204444444444444,15.6,2062,1
6707,Wageningen,1.7,0.595697075161686,0.811118553248492,0.140792733278282,0.204830917874396,8.3,3217,1
6708,Wageningen,1.7,0.608656724507462,0.762505042355788,0,0.231299927378358,18.6,2113,1
6709,Wageningen,1.7,0.364347171306351,0.802059925093633,0,0.110815602836879,23.4,2019,0
6711,Ede,1.9,0.954904416213186,0.612975788788255,0.0726209237272228,0.241621200311769,20.6,2008,0
6712,Ede,2.2,1.08264942305584,0.444671607462305,0,0.252190847127555,21,2656,1
6713,Ede,2,0.918942817368765,0.597956403269754,0.0578719526087947,0.246073298429319,14.6,2756,1
6714,Ede,2.1,0.883567791696886,0.799801126947298,0,0.210695876288659,10,2805,1
6715,Ede,2.3,1.00634029880168,0.777563070316693,0,0.238060249816311,15.9,2159,1
6716,Ede,2.4,1.21162938109269,0.662790138882214,0,0.293316831683168,23.1,1280,1
6717,Ede,2.2,0.934094785660503,0.687158638248942,0,0.233710691823899,17.5,2051,1
6718,Ede,2.9,1.39603495911009,0.903312211981566,0.0108726843733061,0.25074775672981,34.6,964,1
6721,Ede,2.2,1.11373461398592,0.767853763766415,0,0.272757147551758,26.8,1226,1
6731,Ede,2.5,1.41996326945589,0.885997894420213,0,0.312354312354312,31.9,249,0
6732,Ede,2.7,1.46580612742976,0.886071967790639,0,0.247191011235955,31.1,221,0
6733,Ede,2.9,1.45970511987298,0.901023238022377,0,0.229706390328152,27.8,178,1
6741,Ede,2.6,1.35524307604355,0.893966594705147,0,0.248101265822784,30.5,599,1
6744,Ede,2.9,1.27062019103722,0.873569482288828,0,0.214285714285714,32.1,256,1
6745,Ede,2.5,1.24161703370861,0.937106918238993,0,0.227722772277227,27.4,260,1
6811,Arnhem,1.3,0.354280883097238,0.350297230680005,0.887643363791769,0.168210976478973,7.6,3645,1
6812,Arnhem,1.8,0.864517611222391,0.752956636005256,0.017355051386465,0.29225352112676,22,1172,1
6813,Arnhem,2.2,0.903284342892513,0.665966018567174,0.00401104681746449,0.315668202764977,37.2,1331,1
6814,Arnhem,1.8,0.89541799610011,0.686937966773357,0.457709852470544,0.274803149606299,27.3,2351,1
6815,Arnhem,2.1,1.06052859517003,0.688885157824043,0.00463075798196441,0.259370314842578,24.3,650,1
6816,Arnhem,2.1,1.24188876273155,0.916271928391754,0,0.327659574468085,37.9,207,1
6821,Arnhem,1.7,0.656612272658398,0.774613003095975,0.0173860911270983,0.276157804459691,17.6,3947,1
6822,Arnhem,1.8,0.626439948687014,0.861884147598433,0.000896747226864624,0.301675977653631,10.5,3770,1
6823,Arnhem,1.8,0.760926731895858,0.798630563336445,0,0.290014684287812,8,1686,1
6824,Arnhem,1.9,0.804538561626106,0.679317371370351,0,0.252803738317757,23.3,2919,1
6825,Arnhem,1.8,1.00388429681884,0.647035415837644,0,0.239898989898989,5.9,2261,1
6826,Arnhem,1.8,0.580561217541248,0.729775123635345,0,0.213263358778625,5.9,2397,1
6827,Arnhem,1.6,0.73362718637322,0.539354838709677,0.0893105198482662,0.20242914979757,11.5,1698,1
6828,Arnhem,1.5,0.492501865231705,0.745620833979228,0.538095839791953,0.235928143712574,7.5,3965,1
6831,Arnhem,1.5,0.631986632321967,0.843942992874109,0,0.263085399449035,3,1925,1
6832,Arnhem,2.1,0.776989772497417,0.817038711500423,0,0.237391304347826,6.7,2371,1
6833,Arnhem,2,0.813756625904697,0.875401069518716,0,0.236058059587471,11.1,2146,1
6834,Arnhem,2.1,0.703031642488912,0.916756465517241,0,0.244444444444444,3.5,1436,1
6835,Arnhem,2,0.901391812330272,0.663944993553932,0,0.245755138516532,12.1,1782,1
6836,Arnhem,2.3,1.08516782229626,0.799971052250687,0,0.329905741216795,19.7,1481,1
6841,Arnhem,2.1,0.726310706107447,0.672723560636994,0.00328693001359357,0.240860215053763,10.6,1775,1
6842,Arnhem,2.3,1.17662360039308,0.57745925780483,0,0.27147766323024,26.7,1398,1
6843,Arnhem,2,0.916753034830698,0.722834067547724,0,0.261625176139032,10.7,1863,1
6844,Arnhem,2.1,0.932931125989798,0.790231241151486,0,0.275990099009901,10.6,2198,1
6845,Arnhem,2.1,1.01120624151777,0.67765748031496,0,0.279647435897435,12,1693,1
6846,Arnhem,2.7,1.10794822625286,0.830867475973697,0,0.232091690544412,35.1,1488,1
6851,Lingewaard,2.2,1.0887122398523,0.737663299307134,0,0.283605693199789,21.7,1181,1
6852,Lingewaard,2.4,1.15478684213504,0.737408036219581,0,0.257170636849781,21.6,1522,1
6861,Renkum,2,1.03081652439073,0.716370220470763,0,0.3006300630063,26.6,940,1
6862,Renkum,2.1,1.13847830989674,0.720736559637272,0,0.306068601583113,30.8,1033,1
6865,Renkum,1.8,1.22378496758497,0.885227850245637,0,0.294117647058823,15.2,797,1
6866,Renkum,1.9,1.03133843923514,0.797194719471947,0,0.291960507757404,18.9,970,1
6869,Renkum,2.2,1.24019998418066,0.774571686203787,0,0.388489208633093,31.9,364,1
6871,Renkum,2.1,1.4827748627556,0.640417746607714,0,0.298630136986301,19.9,1101,1
6874,Renkum,2.1,1.22378496758497,0.874047066622472,0,0.343085106382978,26.9,185,1
6877,Ede,3,1.22378496758497,1,0,0.214285714285714,22,2,0
6881,Rheden,1.9,1.02428931947358,0.629817780231916,0.0717144652457566,0.258317025440313,28.4,1800,1
6882,Rheden,1.9,0.808014857295091,0.595073707781302,0,0.263238679969301,6.8,2550,1
6883,Rheden,1.8,1.22378496758497,0.626008064516129,0,0.242822966507177,14.4,1638,1
6891,Rozendaal,2.4,1.37254056896128,0.813850191802947,0,0.318801089918256,52.1,953,0
6901,Zevenaar,1.8,0.921210048027146,0.715074798619102,0.373168585767987,0.248322147651006,9.7,1849,1
6902,Zevenaar,2.3,1.22378496758497,0.700245468277945,0,0.258620689655172,17.5,908,1
6903,Zevenaar,2.2,1.22378496758497,0.699021757463315,0,0.256954612005856,14.2,1533,0
6904,Zevenaar,2.1,1.07245237675511,0.641102099236641,0,0.273300630693763,11.6,1756,1
6905,Zevenaar,2.7,1.35442277687426,0.883015790644228,0,0.257231404958677,31.2,514,1
6909,Zevenaar,2.2,1.25882784920777,0.790906371522584,0,0.321336760925449,17.2,220,1
6911,Zevenaar,2.3,1.41467893179644,0.855206611570247,0,0.302658486707566,18.1,298,1
6913,Zevenaar,2.4,1.4744730445451,0.963670237540754,0,0.337349397590361,23.5,90,1
6914,Zevenaar,2.3,1.41275827584429,0.905532114392873,0,0.289592760180995,19.1,138,0
6915,Zevenaar,2.1,1.00211544579781,0.845930676439151,0,0.279146141215106,10.7,570,1
6916,Zevenaar,2.2,1.22378496758497,0.816721527320605,0,0.290492957746478,15.2,495,0
6917,Zevenaar,2.1,1.22378496758497,0.850274145929987,0,0.3375,10.3,99,1
6921,Duiven,2.2,1.17497772191342,0.737685113828081,0,0.301302358324533,19.1,1289,1
6922,Duiven,2.2,1.16511849086804,0.73755493766257,0,0.33869885982562,23.9,1267,1
6923,Duiven,2.6,1.46350230733416,0.931555799890049,0,0.329207920792079,33.8,304,0
6924,Duiven,2.6,1.45249808406731,0.887802227655528,0,0.333333333333333,32.9,170,0
6931,Westervoort,2.2,0.99483122617948,0.778786722624952,0,0.263057324840764,17.2,1103,1
6932,Westervoort,2.2,1.15055463887644,0.796973378990389,0,0.29931506849315,14.3,1236,1
6941,Montferland,2.3,1.24229430332612,0.876048939850105,0,0.292323869610935,19.3,896,0
6942,Montferland,2.3,1.24691633631759,0.789417613636363,0,0.283293932230102,18.9,1051,1
6951,Rheden,2.1,1.03047839010358,0.749109986884017,0,0.285316631871955,10.1,1389,1
6952,Rheden,2.1,1.0243067819752,0.686700955180014,0,0.267058823529411,12.6,1378,1
6953,Rheden,2,1.07283366891183,0.815485564304462,0,0.312958435207823,23,834,1
6955,Rheden,2.1,1.35305481847025,0.858932461873638,0,0.325242718446601,30,152,0
6956,Rheden,2.4,1.60691886119866,0.84765625,0,0.344086021505376,22.1,627,1
6957,Rheden,2,1.19571504009974,0.917714014702395,0,0.351648351648351,24.8,143,0
6961,Brummen,2.2,1.36679622572249,0.765046696644759,0,0.283406754772393,18.9,955,1
6964,Brummen,2.4,1.63328900666638,0.973921878527884,0,0.363636363636363,34.2,56,1
6971,Brummen,2.1,1.25010417443156,0.88644022105405,0,0.295667447306791,18.2,786,1
6974,Brummen,2.4,1.22378496758497,0.926070038910505,0,0.3125,21.3,107,1
6975,Brummen,2.6,1.51005724576868,0.993512974051896,0,0.333333333333333,45,22,0
6981,Doesburg,1.8,0.970637503419238,0.87503777576307,0.00725263339664997,0.31081081081081,12,994,1
6982,Doesburg,2,1.07451068553102,0.830166821130676,0,0.288421052631578,7.4,927,1
6983,Doesburg,2.3,1.37351624330606,0.79599296060647,0,0.314883148831488,18.8,763,1
6984,Doesburg,2.2,1.62807226426782,0.923826796644751,0,0.357142857142857,22,233,0
6986,Zevenaar,2.3,1.68904683851687,0.925789120214909,0,0.332116788321167,26.1,430,0
6987,Zevenaar,2.2,1.40730509668248,0.819461697722567,0,0.325278810408922,20.2,353,1
6988,Zevenaar,2,1.57820630136381,0.964285714285714,0,0.406844106463878,23.9,266,1
6991,Rheden,2.1,1.01392106970809,0.778099838969404,0,0.287078294080203,15.7,1049,1
6994,Rheden,2.1,1.18219025634886,0.908549046321525,0,0.336448598130841,22.7,158,1
6996,Bronckhorst,2.4,1.48705802882589,0.906371191135734,0,0.33434650455927,22.7,121,0
6997,Bronckhorst,2.1,1.24908483701019,0.93533969010727,0,0.294736842105263,24,78,1
6998,Bronckhorst,2.2,1.6920392663315,0.969844195007538,0,0.309734513274336,33.1,103,0
6999,Bronckhorst,2.2,1.44279891968781,0.942424879176297,0,0.307210031347962,24.9,150,1
7001,Doetinchem,1.7,0.846243775291928,0.586355785837651,0.847800448525972,0.254237288135593,12.4,1951,1
7002,Doetinchem,1.9,0.83759641736826,0.838074623788909,0,0.247328244274809,7.5,1522,1
7003,Doetinchem,2.1,1.00825054922447,0.535683576956147,0,0.259896729776247,13.7,1454,1
7004,Doetinchem,2.4,1.33200007908052,0.901895596383785,0,0.28066528066528,23.7,490,1
7005,Doetinchem,1.8,0.943648177071592,0.716676999380037,0.0800468286046907,0.229946524064171,16.8,1221,1
7006,Doetinchem,2.2,1.21813509471642,0.659903054897982,0.0448407079885241,0.298334174659263,17.4,1248,0
7007,Doetinchem,2.4,1.17110982141429,0.675581824898411,0,0.290878754171301,22.7,1084,1
7008,Doetinchem,2.2,0.922006233835714,0.757486788021139,0,0.293785310734463,25.7,749,1
